step,user.self,sys.self,elapsed,plot_type
draw,0.1610000000000582,0.016999999999995907,0.20100000000093132,maps_sts
TOTAL,0.6110000000001037,0.058000000000021146,0.8029999999998836,maps_sts
construct,0.390999999999849,0.02400000000000091,0.46600000000034925,sf_many
build,0.06700000000000728,0.0020000000000095497,0.06900000000314321,sf_many
render,0.06799999999998363,0.01099999999999568,0.08100000000558794,sf_many
draw,0.44499999999993634,0.09499999999999886,0.7100000000064028,sf_many
TOTAL,0.9709999999997763,0.132000000000005,1.3260000000154832,sf_many
construct,0.6320000000000618,0.146000000000015,1.095999999990454,sf_one
build,0.07899999999995089,0.0010000000000047748,0.08100000000558794,sf_one
render,0.47199999999998,0.01099999999999568,0.4879999999975553,sf_one
draw,0.46499999999991815,0.10200000000000387,0.7580000000016298,sf_one
TOTAL,1.6479999999999109,0.2600000000000193,2.422999999995227,sf_one
